Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Perú,PER,Proporción de participación en la fuerza laboral de mujeres y varones (%) (estimación nacional),SL.TLF.CACT.FM.NE.ZS,,25.59789564,,,,,,,,,,,24.84750234,,,,,,,39.32938364,39.52753849,39.68635296,39.84810069,,55.32359199,,66.17491006,64.63594129,,64.04359718,62.3207316,60.56180923,58.09018349,40.5258119,60.81664572,63.77932247,,70.03077489,69.69620626,73.14278707,68.4591003,74.03918454,76.74958719,76.97127793,76.13516549,75.75369275,77.53357106,76.39865047,76.28489317,78.20967376,78.62478037,78.36551109,77.88052351,78.29613516,77.9335866,78.80820041,77.8959017,78.87738116,
Perú,PER,"Tasa de población activa, mujeres (% de la población femenina mayor de 15 años) (estimación modelado OIT)",SL.TLF.CACT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.13499832,43.50099945,44.58399963,45.68899918,46.82400131,50.08300018,52.77799988,55.5320015,55.9090004,58.15299988,54.98699951,60.20500183,61.89599991,63.54899979,65.16300201,66.73799896,68.31400299,69.84300232,70.11000061,70.50900269,72.03399658,71.3030014,71.14199829,70.63400269,69.64299774,68.06700134,68.51300049,68.98899841,69.4469986
Perú,PER,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina mayor de 15 años) (estimación nacional)",SL.TLF.CACT.FE.NE.ZS,,22.37000084,,,,,,,,,,,19.95999908,,,,,,,31.20000076,31.29000092,31.37999916,31.47999954,,39.75,,49.79000092,48.38000107,,48.18000031,47.79999924,43.54999924,43.79999924,29.75,46.47000122,49.47999954,,54.61000061,55.52000046,58.09000015,53.97999954,58.95000076,60.09600067,58.82160187,59.02470016,58.21300125,59.95019913,62.05319977,61.37440109,62.5868988,64.11669922,63.68059921,62.71820068,62.75849915,62.12779999,62.32979965,62.09019852,62.46709824,
Perú,PER,Fuerza laboral con educación básica (% del total),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8127,59.8094,59.036,58.6556,58.8157,62.5543,59.8233,60.3063,61.4091,60.3598,58.7293,57.7866,56.1105,54.1962,53.784,53.3175,53.1541
Perú,PER,"Fuerza laboral con educación básica, varones (% de la fuerza laboral masculina)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.999,67.715,68.4059,66.8353,66.3369,72.7347,69.4486,69.0343,68.8998,69.6344,67.1211,65.5432,64.5301,62.7122,62.9862,60.2636,59.5939
Perú,PER,"Fuerza laboral con educación básica, mujeres (% de la fuerza laboral femenina)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4244,52.6481,50.8222,51.5507,52.0873,53.2683,51.266,52.4865,54.8208,52.302,51.7059,51.1727,48.8818,46.7712,45.8504,47.2914,47.5534
Perú,PER,Fuerza laboral con educación avanzada (% del total),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6776,79.7601,78.8735,79.6198,81.0669,83.7755,84.367,83.0679,84.5138,85.2142,84.4057,85.0178,84.9435,84.9516,85.1298,85.2005,84.2516
Perú,PER,"Fuerza laboral con educación avanzada, varones (% de la fuerza laboral masculina)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7365,85.8513,84.8997,87.1444,87.3457,89.4751,90.8489,90.3177,91.5608,91.0772,90.8387,90.3412,91.1201,90.7515,91.3913,90.3086,90.4548
Perú,PER,"Fuerza laboral con educación avanzada, mujeres (% de la fuerza laboral femenina)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.273,73.5176,72.7746,71.9841,74.8397,77.9639,78.1323,76.3321,77.9033,79.3111,78.1052,79.8456,79.0991,79.3988,79.5418,80.4606,78.576
Perú,PER,"Tasa de participación en la fuerza laboral, total (% del total de la población entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.21099854,60.45500183,61.86999893,63.2179985,64.52400208,65.86299896,67.51999664,69.16000366,70.29199982,71.75099945,69.34899902,72.58100128,74.01399994,75.40799713,76.76499939,78.08799744,79.38200378,80.63200378,80.45800018,80.9960022,81.71199799,81.3769989,81.22399902,80.86399841,79.99500275,78.75,79.01899719,79.48200226,79.93399811
Perú,PER,"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.54100037,75.62400055,77.05000305,78.33899689,79.52799988,79.84100342,80.50900269,81.10600281,82.6309967,82.5019989,81.65499878,83.01999664,84.00099945,84.93900299,85.84200287,86.71600342,87.57299805,88.39099884,87.98300171,88.56900024,88.43099976,88.37000275,88.27300262,87.89499664,87.33100128,86.47499847,86.47499847,86.81400299,87.13999939
Perú,PER,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-64 años) (estimación modelado OIT)",SL.TLF.ACTI.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.03900146,45.43899918,46.83599854,48.23600006,49.65100098,52,54.63700104,57.31200027,58.05699921,61.09199905,57.15000153,62.22700119,64.10399628,65.94400024,67.7460022,69.51000214,71.23999786,72.91999817,72.97799683,73.46700287,75.02899933,74.41999817,74.20700073,73.86000061,72.68000031,71.04000092,71.57099915,72.15200043,72.72299957
Perú,PER,Tasa de participación en la fuerza laboral de personas entre 15 y 24 años; total (%) (estimación modelado OIT),SL.TLF.ACTI.1524.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19100189,43.22299957,44.82899857,46.375,47.9109993,50.79399872,51.9980011,53.26900101,55.08399963,57.22299957,52.95600128,55.75299835,57.68999863,59.60699844,61.52899933,63.4640007,65.39700317,67.30699921,67.83399963,67.93699646,68.88400269,67.41400146,67.19400024,65.91300201,64.20400238,60.42699814,60.27099991,60.87900162,61.47299957
Perú,PER,"Tasa de participación en la fuerza laboral, de 15 a 24 años, total (%) (estimación nacional)",SL.TLF.ACTI.1524.NE.ZS,,49.74000168,,,,,,,,,,,39.63000107,,,,,,,41.93000031,41.91999817,41.99000168,42.04000092,,41.83000183,,48.40999985,48.31999969,,48.59999847,48.29999924,42.63999939,45,45.22999954,47.88000107,51.59000015,,52.81000137,54.86000061,57,52.04999924,55.15999985,60.17430115,58.04370117,58.5041008,57.5257988,58.05279922,61.7112999,60.2344017,59.082901,61.45920181,59.98410034,58.14189911,56.85020065,54.11399841,54.14799881,54.62549973,54.96099854,
Perú,PER,"Tasa de participación en la fuerza laboral, hombres (% de la población masculina entre 15-24 años) (estimación modelado OIT)",SL.TLF.ACTI.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.375,49.25299835,51.25600052,53.13800049,54.95700073,57.75299835,58.95800018,60.22800064,61.22299957,61.75400162,59.95199966,61.70000076,63.59000015,65.4469986,67.30200195,69.16699982,71.02300262,72.84300232,72.86299896,73.39499664,73.5530014,72.7480011,72.1190033,70.26999664,69.09700012,65.05999756,64.5510025,65.13600159,65.70800018
Perú,PER,"Tasa de participación en la fuerza laboral, de 15 a 24 años, varones (%) (estimación nacional)",SL.TLF.ACTI.1524.MA.NE.ZS,,71.76000214,,,,,,,,,,,57.77000046,,,,,,,55.77999878,55.54000092,55.33000183,55.16999817,,46.77999878,,54.61999893,53.13999939,,54.81000137,56.40000153,47.68999863,52.70000076,61.02000046,54.83000183,59.02000046,,60.02999878,61.33000183,61.70999908,59.54000092,61.04999924,62.72679901,59.20660019,61.76570129,60.53820038,60.98350143,66.65879822,64.25859833,62.13059998,64.65399933,63.95100021,62.48239899,61.08639908,58.36360168,57.36780167,59.44269943,58.75120163,
Perú,PER,"Tasa de participación en la fuerza laboral, mujeres (% de la población femenina entre 15-24 años) (estimación modelado OIT)",SL.TLF.ACTI.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90999985,37.0909996,38.28699875,39.48500061,40.72800064,43.69300079,44.89199829,46.16199875,48.81399918,52.59600067,45.81499863,49.67599869,51.65299988,53.625,55.60900116,57.61100006,59.61800003,61.61399841,62.65599823,62.30799866,64.05899811,61.89099884,62.08000183,61.3769989,59.09799957,55.58100128,55.7879982,56.41600037,57.03099823
Perú,PER,"Tasa de participación en la fuerza laboral, de 15 a 24 años, mujeres (%) (estimación nacional)",SL.TLF.ACTI.1524.FE.NE.ZS,,27.54000092,,,,,,,,,,,21.32999992,,,,,,,27.87000084,28.10000038,28.45000076,28.70000076,,37.43000031,,43.11999893,43.75999832,,42.70999908,41.09999847,37.72999954,37.79999924,29.96999931,41.15999985,44.59999847,,46.15999985,49,52.65000153,45.15000153,49.63999939,57.80830002,56.94850159,55.49319839,54.72159958,55.29130173,57.09329987,56.5080986,56.3042984,58.47859955,56.27700043,54.09909821,52.90890121,50.20869827,51.17219925,50.16619873,51.4280014,
Perú,PER,"Niños económicamente activos, total (% de niños entre 7 y 14 años de edad)",SL.TLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,,,,,,,42.2,,,,20.7,,,26.10942,22.56657224,,,
Perú,PER,"Niños económicamente activos, que sólo trabajan (% para cada edad de niños entre los 7 y 14 años)",SL.TLF.0714.WK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,4,,,,30.25440553,,,25.75867,24.06693759,,,
Perú,PER,"Horas de trabajo promedio de niños, solo trabajo, de 7 a 14 años (horas por semana)",SL.TLF.0714.WK.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97139794,,,
Perú,PER,"Niños económicamente activos, que sólo trabajan, varones (% para cada edad de niños entre los 7 y 14 años)",SL.TLF.0714.WK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.66621456,,,25.66778,22.6036153,,,
Perú,PER,"Horas de trabajo promedio de niños, solo trabajo, varones, de 7 a 14 años (horas por semana)",SL.TLF.0714.WK.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.23141567,,,
Perú,PER,"Niños económicamente activos, que sólo trabajan, mujeres (% para cada edad de niñas entre los 7 y 14 años)",SL.TLF.0714.WK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.56997048,,,25.86306,25.66112408,,,
Perú,PER,"Horas de trabajo promedio de niños, solo trabajo, mujeres, de 7 a 14 años (horas por semana)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72187853,,,
Perú,PER,"Niños económicamente activos, que estudian y trabajan (% para cada edad de niños entre los 7 y 14 años)",SL.TLF.0714.SW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,,,,,,,96,,,,69.74559447,,,74.24133,75.93306241,,,
Perú,PER,"Horas de trabajo promedio de niños, estudio y trabajo, de 7 a 14 años (horas por semana)",SL.TLF.0714.SW.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97533282,,,
Perú,PER,"Niños económicamente activos, que estudian y trabajan, varones (% para cada edad de niños entre los 7 y 14 años)",SL.TLF.0714.SW.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.33378544,,,74.33222,77.3963847,,,
Perú,PER,"Horas de trabajo promedio de niños, estudio y trabajo, varones, de 7 a 14 años (horas por semana)",SL.TLF.0714.SW.MA.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.16432985,,,
Perú,PER,"Niños económicamente activos, que estudian y trabajan, mujeres (% para cada edad de niñas entre los 7 y 14 años)",SL.TLF.0714.SW.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.43002952,,,74.13695,74.33887592,,,
Perú,PER,"Horas de trabajo promedio de niños, estudio y trabajo, mujeres, de 7 a 14 años (horas por semana)",SL.TLF.0714.SW.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.76081345,,,
Perú,PER,"Niños económicamente activos, varones (% de niños entre los 7 y 14 años de edad)",SL.TLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,,,,,,,44.8,,,,21.9,,,27.37085,23.12193257,,,
Perú,PER,"Niños económicamente activos, mujeres (% de niñas entre los 7 y 14 años de edad)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,,,,,,,39.4,,,,19.4,,,24.79848,21.99410198,,,
Perú,PER,Empleos en servicios (% del total de empleos),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35499954,47.55799866,47.16799927,48.22700119,49.02700043,49.01699829,49.68099976,49.50500107,49.76900101,50.5909996,50.27000046,50.89599991,51.32799911,51.35499954,51.10900116,52.06999969,54.27600098,54.63499832,55.03900146,55.41500092,55.24100113,55.52999878,55.56399918,55.60100174,55.16699982,55.40499878,55.68600082,56.04999924
Perú,PER,"Empleados de servicios, varones (% de empleo masculino)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38299942,42.62400055,42.26399994,43.13100052,43.51200104,43.23899841,43.7140007,43.58300018,43.63399887,44.70199966,44.14799881,44.63399887,44.8219986,44.80699921,45.18099976,45.68500137,47.56900024,47.95600128,48.41500092,48.70399857,48.2179985,48.4679985,48.60599899,48.55899811,47.91699982,48.62799835,48.25099945,48.5340004
Perú,PER,"Empleados de servicios, mujeres (% del empleo femenino)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7480011,55.83200073,55.31499863,56.60200119,57.54199982,57.55599976,58.14099884,57.97700119,58.20800018,59.13700104,58.49000168,59.14699936,59.75,59.68299866,58.46900177,59.95700073,62.41899872,62.72499847,62.99700165,63.33499908,63.57600021,63.96500015,63.86500168,64.04000092,63.9659996,63.5870018,64.6309967,65.06400299
Perú,PER,Empleo infantil en servicios (% para cada edad de niños entre 7 y 14 años),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.09,,,,,,,,,,,
Perú,PER,"Empleo infantil en servicios, varones (% para cada edad de niños entre 7 y 14 años)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23,,,,,,,29.64,,,,,,,,,,,
Perú,PER,"Empleo infantil en servicios, mujeres (% para cada edad de niñas entre 7 y 14 años)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.41,,,,,,,32.78,,,,,,,,,,,
Perú,PER,"Niños que trabajan, independientes (% de niños y niñas que trabajan, de 7 a 14 años)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,,,,,,,,,,,
Perú,PER,"Niños que trabajan, independientes, varones (% de niños que trabajan, de 7 a 14 años)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,
Perú,PER,"Niños que trabajan, independientes, mujeres (% de niñas que trabajan, de 7 a 14 años)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,,,
Perú,PER,Empleo infantil en la industria (% para cada edad de niños entre 7 y 14 años),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,
Perú,PER,"Empleo infantil en la industria, varones (% para cada edad de niños entre 7 y 14 años)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,,,4.52,,,,,,,,,,,
Perú,PER,"Empleo infantil en la industria, mujeres (% para cada edad de niñas entre 7 y 14 años)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,,,,,,,5.47,,,,,,,,,,,
Perú,PER,Empleo informal (% del total del empleo no agrícola),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.05000305,76.93000031,74.66999817,71.80999756,71.76999664,69.84999847,69.93000031,68.45999908,62.04999924,61.11999893,59.63000107,60.11000061,58.38000107,59.00999832,
Perú,PER,"Empleo informal, varones (% del total del empleo no agrícola)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.76999664,70.76000214,67.72000122,65.04000092,64.51000214,62.49000168,62.38999939,62.09999847,55.06000137,54.18000031,53.13000107,53.97999954,52.06000137,52.43999863,
Perú,PER,"Empleo informal, mujeres (% del total del empleo no agrícola)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.84999847,83.94999695,82.51999664,79.23999786,79.69000244,77.98999786,78.22000122,75.41000366,69.79000092,68.88999939,66.76000214,66.90000153,65.36000061,66.08000183,
Perú,PER,"Factor de conversión de PPA 2005, consumo privado (UMN por dólares internacionales)",PA.NUS.PRVT.PP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.653449894,,,,,,,,,,,,,
Perú,PER,"Factor de conversión  de PPA, consumo del sector privado (UMN por $ a precios internacionales)",PA.NUS.PRVT.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082115994,0.401406347,0.67607645,0.975714552,1.176638818,1.271901288,1.378253113,1.462082794,1.544083464,1.563449216,1.569203529,1.556246056,1.534907592,1.534746741,1.54947336,1.522851047,1.504798496,1.489104433,1.517022166,1.567137347,1.565414748,1.568638991,1.593018935,1.61408679,1.639861106,1.696052522,1.735087082,,
Perú,PER,Factor de conversión de PPA (PIB) al cociente de tipo de cambio del mercado,PA.NUS.PPPC.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352384761,0.437995731,0.448779744,0.405202705,0.450985197,0.488546139,0.483704188,0.470039808,0.445578104,0.390996966,0.383819727,0.375020398,0.368743987,0.372128691,0.392284764,0.407344764,0.428332198,0.443151933,0.469923612,0.462368799,0.514855602,0.552350882,0.573126236,0.556532568,0.533668393,0.482955014,0.462882552,0.4891928,
Perú,PER,"Factor de conversión de PPA 2005, PIB (UMN por dólares internacionales)",PA.NUS.PPP.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486525506,,,,,,,,,,,,,
Perú,PER,"Factor de conversión de PPA, PIB (UMN por $ a precios internacionales)",PA.NUS.PPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072943646,0.340716879,0.561154192,0.8059887,0.990543887,1.102062381,1.187155189,1.252186048,1.305276498,1.323329233,1.339492467,1.315609057,1.297130722,1.29471014,1.339181726,1.342893482,1.402616616,1.386622399,1.374949495,1.392747298,1.454518562,1.521229565,1.51167776,1.503695346,1.515084567,1.537921948,1.562274902,1.595110964,
Perú,PER,"Tasa de cambio oficial (UMN por US$, promedio para un período)",PA.NUS.FCRF,2.73E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,3.02E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,4.04E-08,5.58E-08,8.42E-08,1.56E-07,2.25E-07,2.89E-07,4.22E-07,6.98E-07,1.63E-06,3.47E-06,1.10E-05,1.39E-05,1.68E-05,0.000128832,0.002666188,0.187885579,0.7725,1.245833333,1.988318917,2.195,2.253333333,2.453333333,2.664166667,2.93,3.383333333,3.49,3.506833333,3.5165,3.478467,3.413175,3.295841667,3.274032503,3.128044577,2.924408333,3.011508333,2.825125,2.7541,2.637586418,2.701899026,,,,,
Perú,PER,Factor de conversión alternativo del Departamento de Economía del Desarrollo del Banco Mundial: DEC (UMN por US$),PA.NUS.ATLS,2.73E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,3.02E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,4.05E-08,5.64E-08,8.38E-08,1.56E-07,2.25E-07,2.89E-07,4.22E-07,6.98E-07,1.63E-06,3.47E-06,1.00E-05,2.00E-05,3.00E-05,0.00025,0.00402,0.207000002,0.7779,1.2504,1.9891,2.1964,2.2558,2.4543,2.664,2.9294,3.3845,3.4899,3.5081,3.5177,3.4792,3.4138,3.2967,3.2746,3.129,2.9259,3.0122,2.8251,2.7541,2.6376,2.7019,2.839,3.1844,3.3751,3.2607,
Perú,PER,Ajuste de los términos de intercambio (UMN a precios constantes),NY.TTF.GNFS.KN,-5664505329,-6988613670,-7208131175,-6480718725,-5192034950,-5997607993,-5386830105,-5921042617,-5868838692,-4159519536,-2662199474,-4615547313,-6465121615,-1355635564,-3050775067,-8681896953,-8727359063,-9152048861,-10541754421,-7971410270,-871773080.2,-4942687049,-6983156370,-5473236747,-6555728422,-8796847365,-9204637776,-6989296984,-7878182592,-12734707265,-4537457315,-9036063938,-9436469994,-10787076327,-10536618515,-9815917790,-11598454980,-11697412373,-16636925842,-18837379207,-20496665614,-23110512522,-24226438343,-24677630447,-21116756400,-19390739485,-2948067236,0,-8624104729,-6000710446,11449046776,25295671149,22060195468,13879391555,9094145679,85137921.24,751623649.9,12343584271,
Perú,PER,Transferencias corrientes netas del extranjero (UMN a precios constantes),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524497600.1,920880653.5,956821107.6,1148747904,1033116092,1802000000,1843000000,2001000000,2174000000,2232000000,2294000000,2288000000,2625000000,2913648000,3424672000,4111630000,4422226480,4617630572,4544676403,4413848957,4411468385,4194617026,,,,,,
Perú,PER,Transferencias corrientes netas del extranjero (UMN a precios actuales),NY.TRF.NCTR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379596200,599413600,1105952100,1809955800,1962887100,2341014700,2651017100,3023779100,3336915700,3654453200,3814590700,3750199600,4400324000,5114671400,6109165000,7483429300,8206000000,9053000000,9547000000,9530000000,9989000000,10334000000,11108000000,14351000000,12809000000,15918000000,,
Perú,PER,Transferencias corrientes netas del extranjero (US$ a precios actuales),NY.TRF.NCTR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487975575.3,479377479.2,556006284.2,824055636.5,870151210.2,953842113.8,995126539,1032217894,985940523,1047151265,1087366580,1066094209,1264751667,1498234050,1853115236,2285295700,2622563119,3094090707,3169444260,3373331917,3626956174,3917955717,4111181021,5054948926,4022421806,4716304702,,
Perú,PER,Impuestos netos sobre productos (UMN a precios constantes),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15326000000,17118000000,17210000000,18636000000,18673000000,17989000000,18535000000,18396000000,19154000000,20129000000,21283000000,22999000000,24655000000,26503000000,30079000000,30169000000,34667000000,36325000000,39766000000,42901000000,44087000000,44326000000,45941000000,47880000000,
Perú,PER,Impuestos netos sobre productos (UMN a precios actuales),NY.TAX.NIND.CN,4.048594952,5.006530285,5.518821716,6.494662285,8.595555305,10.80000019,13.39999962,13.69999981,16.70000076,21.29999924,22.60000038,24.70000076,27.89999962,30.39999962,29.79999924,45.70000076,54.59999847,-994.4000244,165.3999939,490.1000061,,,,,,,,,,,,2106887400,4073220700,6358691100,9604000000,11964000000,12944000000,14835000000,15651000000,15510000000,16016000000,15616000000,16458000000,18059000000,20577000000,22449000000,24736000000,26503000000,28742000000,30236000000,35245000000,37397000000,43760000000,48683000000,51882000000,51822000000,53057000000,,
Perú,PER,Impuestos netos sobre productos (US$ a precios actuales),NY.TAX.NIND.CD,148300181.4,186810831.5,205926183.4,242338145,320729675.6,402985081.7,499999985.8,453642377.8,431524567.5,550387577.2,583979338,638242913.8,720930222.7,785529705.9,770025820.1,1128395081,968085079.3,-11866348740,1058221330,2182101541,,,,,,,,,,,,2708429618,3257534149,3196767935,4372609725,5303661672,5274008882,5568693694,5342732300,4582656227,4589243245,4451412445,4678625238,5190561049,6027593884,6809536810,7553899713,8470118249,9823302232,10037846093,12475664578,13578664537,16590840158,18018061364,18274744628,16273709333,15720126811,,
Perú,PER,Ingreso neto del extranjero (UMN a precios constantes),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perú,PER,Ingreso neto del extranjero (UMN a precios actuales),NY.GSR.NFCY.CN,-3.775361956,-3.89145445,-3.71591726,-3.83912005,-4.799461864,-5.114650186,-6.670084744,-8.084907969,-10.64488568,-11.92334942,-10.7625681,-10.6784667,-11.93646308,-15.46186528,-17.86660131,-23.57267079,-39.71379911,-29.58023429,-81.06864109,-200.3721772,-237.963925,-387.1752474,-649.5942659,-1709.523306,-3798.665327,-8968.625548,-20611.82055,-36493.13993,-361473.9724,-6360012.196,-333431527.4,-936638000,-1553017300,-2992430500,-3802414900,-5030647000,-4011003300,-4111258500,-2738994100,-2941075900,-4049327300,-2977708400,-4196447300,-6483659600,-11516224200,-15575494300,-23446137000,-24701000000,-24302000000,-22638000000,-30613000000,-34918000000,-32001000000,-28006000000,-25809000000,-20696000000,-26857000000,-28620634700,
Perú,PER,Ingreso neto del extranjero (US$ a precios actuales),NY.GSR.NFCY.CD,-138291646.7,-145203524.2,-138653629.1,-143250748.1,-179084397.9,-190845156.2,-248883759.1,-267712184.4,-275061645.4,-308096884.3,-278102534.9,-275929372,-308435738.5,-399531402.7,-461669284.4,-582041254,-704145374.3,-352986089.3,-518673327.5,-892129016.9,-823689598.6,-916825118.1,-931184440.8,-1049688877,-1095663492,-896862554.8,-1030591028,-1216437998,-1445895889,-1582092625,-1610780308,-1204059648,-1242016395,-1504414308,-1731203287,-2230094423,-1634275883,-1543265203,-935001741,-868983867.6,-1160298948,-848809441,-1192952014,-1863548977,-3373432597,-4724571329,-7160000305,-7894215404,-8305820431,-7515437222,-10836076599,-12678551977,-12132620564,-10365298494,-9090877069,-6499183520,-7957393855,-8777451069,
